molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,2000
CHEMBL2114210,OC[C@H]1N[C@H](CO)[C@@H](O)C(O)[C@@H]1O,inactive,110000
CHEMBL87169,OCC1NC(CO)[C@@H](O)C(O)C1O,active,700
CHEMBL2115215,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,intermediate,3200
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,40
CHEMBL2093897,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,8400
CHEMBL2442258,CN1[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,60
CHEMBL3084806,CCCCN1[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,4200
CHEMBL77918,CCCCN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,inactive,50000
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,360
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,inactive,55000
CHEMBL310229,CCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,50000
CHEMBL310231,CN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,inactive,50000
CHEMBL312653,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,50000
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,2100
CHEMBL75971,CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,120
CHEMBL80148,CN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,500000
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,10400
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,intermediate,2610
CHEMBL422734,CCCCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,17000
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,100000
CHEMBL367666,CCCCNC1C=C(CO)C(O)C(O)C1O,inactive,100000
CHEMBL426933,CCCCCCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,100000
CHEMBL174067,OC1C(O)C(O)C2OC2C1O,inactive,100000
CHEMBL1744444,C[C@]12CCC(=O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,100000
CHEMBL354193,CCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,50000
CHEMBL2374254,OC[C@@]1(O)C[C@H](NC[C@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,active,5.8
CHEMBL2051980,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,intermediate,3200
CHEMBL2051761,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,28
CHEMBL2051982,C[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,70
CHEMBL2374252,OC[C@@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,inactive,34000
CHEMBL3349433,OC[C@@]1(O)C[C@H](NCC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,active,240
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,340000
CHEMBL3349432,OC[C@@]1(O)C[C@H](N[C@@H]2CCCC[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,active,6.1
CHEMBL3349431,OCN(CO)[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,15
CHEMBL3349439,OC[C@@]1(O)C[C@H](N[C@H]2CCCC[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,intermediate,1600
CHEMBL3349435,OC[C@@]1(O)C[C@H](NCc2ccc(Br)cc2)[C@H](O)[C@@H](O)[C@@H]1O,active,230
CHEMBL2051983,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,4.9
CHEMBL3349440,OCC(CO)N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,550
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,2200
CHEMBL2051762,C[C@H]1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,68
CHEMBL1628264,N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,110000
CHEMBL3349436,OCC1=C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O,intermediate,5900
CHEMBL2051978,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,1500
CHEMBL2051981,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,72
CHEMBL3349441,OC[C@@]1(O)C[C@H](NCc2cccs2)[C@H](O)[C@@H](O)[C@@H]1O,active,200
CHEMBL2374255,OC[C@@]1(O)C[C@H](NC[C@@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,intermediate,5000
CHEMBL2051763,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,intermediate,7200
CHEMBL3349438,CC(C)=CCC/C(C)=C/CN[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,520
CHEMBL2051760,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,650
CHEMBL3349443,OC[C@@]1(O)C[C@H](NC/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,active,270
CHEMBL2051979,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,inactive,80000
CHEMBL2374253,OC[C@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,active,13
CHEMBL3349446,OC[C@@]1(O)C[C@H](NCc2cccnc2)[C@H](O)[C@@H](O)[C@@H]1O,active,330
CHEMBL3349437,OC[C@@]1(O)C[C@H](NCCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,active,100
CHEMBL3349434,OC[C@@]1(O)C[C@H](NC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,active,410
CHEMBL3349442,CC(C)(C)c1cc(CN[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)cc(C(C)(C)C)c1O,active,43
CHEMBL2051764,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,inactive,100000
CHEMBL2051759,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,100
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,40
CHEMBL380336,C=C1CC[C@H]2[C@@](C)(CC[C@H]3OC(c4ccccc4)OC[C@@]23C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,inactive,101000
CHEMBL205969,C[C@@]12CC[C@@H](O)[C@@](C)(CO)[C@H]1CC[C@@]1(CO1)[C@H]2/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,inactive,101000
CHEMBL205155,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@H]5[C@@]3(C)CC[C@@H](O)[C@@]5(C)CO)CO4)C(=O)O2)cc1,inactive,120000
CHEMBL209093,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,inactive,58000
CHEMBL377520,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,inactive,16000
CHEMBL206309,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,inactive,110000
CHEMBL379280,C=C1CC[C@H]2[C@@](C)(CC[C@H]3OC(c4cccc(Br)c4)OC[C@@]23C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,inactive,100000
CHEMBL241374,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,inactive,100000
CHEMBL238604,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2cc(OC)c(OC)cc2OC)OC1=O,inactive,84000
CHEMBL398800,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc3c(c2)OCO3)OC1=O,inactive,82000
CHEMBL377520,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,inactive,16000
CHEMBL241165,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(N(C)C)cc2)OC1=O,inactive,70000
CHEMBL394049,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(OC)cc2)OC1=O,inactive,11000
CHEMBL240080,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,inactive,36000
CHEMBL437564,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(N(C)C)cc2)OC1=O,inactive,25000
CHEMBL396679,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2cccc(Br)c2)OC1=O,inactive,14000
CHEMBL394682,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(Cl)cc2)OC1=O,intermediate,6000
CHEMBL396678,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccccc2)OC1=O,inactive,16000
CHEMBL396677,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\C(C)=C\CCC/C=C/C)OC1=O,inactive,28000
CHEMBL238603,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccccc2)OC1=O,inactive,58000
CHEMBL470042,C=C1C[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,active,100
CHEMBL470039,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,active,100
CHEMBL511953,C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,active,100
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,intermediate,2000
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,6000
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,9000
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,intermediate,4000
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,inactive,1000000
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,inactive,1000000
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,1000000
CHEMBL110458,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,intermediate,1500
CHEMBL1086997,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,inactive,10000
CHEMBL1088158,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,15000
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,inactive,1000000
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,inactive,1000000
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,1000000
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,intermediate,3000
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,500000
CHEMBL3354025,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,intermediate,2000
CHEMBL3354038,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354062,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,intermediate,1500
CHEMBL3354063,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,intermediate,1500
CHEMBL3354620,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354621,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,intermediate,9000
CHEMBL3354622,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1ccc(-c2ccccc2)cc1,intermediate,2500
CHEMBL3354623,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1ccc(-c2ccccc2)cc1,intermediate,4000
CHEMBL3354624,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,intermediate,2500
CHEMBL3354625,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,intermediate,3000
CHEMBL3354626,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,intermediate,8000
CHEMBL3354627,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,intermediate,7000
CHEMBL3354628,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354629,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354630,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,inactive,100000
CHEMBL3354631,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,inactive,100000
CHEMBL3354632,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354633,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,inactive,100000
CHEMBL3354634,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,inactive,100000
CHEMBL3354635,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,inactive,100000
CHEMBL3354636,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,inactive,100000
CHEMBL3354637,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,inactive,100000
CHEMBL3407617,COc1ccc(O)c(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c1,intermediate,6500
CHEMBL3407618,O=C(N/N=C\c1ccccn1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,10230
CHEMBL3407620,O=C(N/N=C/c1ccc(O)cc1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,11290
CHEMBL3407621,O=C(N/N=C/c1cccs1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,8480
CHEMBL3407622,O=C(N/N=C/c1cccc(O)c1O)c1ccc(-c2nc3ccccc3s2)cc1,inactive,11220
CHEMBL3407623,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(O)c1,intermediate,6970
CHEMBL3407624,O=C(N/N=C/c1ccccc1O)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,5550
CHEMBL3407625,O=C(N/N=C\c1ccco1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,12750
CHEMBL3407626,O=C(N/N=C/c1ccc(O)c(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,15090
CHEMBL3407627,O=C(N/N=C/c1ccc(O)cc1O)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,5580
CHEMBL3407630,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,26380
CHEMBL1566,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,906000
CHEMBL3407632,O=C(N/N=C/c1ccc(F)cc1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,7120
CHEMBL3407633,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc(OC)c1,inactive,16170
CHEMBL3407634,O=C(N/N=C/c1ccccc1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,8050
CHEMBL3407635,O=C(N/N=C/c1ccc(F)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,28020
CHEMBL3407636,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1,inactive,18330
CHEMBL3407637,O=C(N/N=C/c1c(O)cc(O)cc1O)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,8370
CHEMBL3407638,O=C(N/N=C/c1ccc(O)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,8070
CHEMBL3407639,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,5310
CHEMBL3407640,COc1cccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c1,inactive,11090
CHEMBL3407641,O=C(N/N=C/c1cccc(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,intermediate,9210
CHEMBL3407643,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)ccc1O,inactive,53340
CHEMBL3407644,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(I)c1O,inactive,44800
CHEMBL3407645,O=C(N/N=C/c1cc(O)ccc1O)c1ccc(-c2nc3ccccc3s2)cc1,inactive,11850
CHEMBL3407646,O=C(N/N=C/c1cc(O)cc(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,11120
CHEMBL3814747,CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],intermediate,2000
CHEMBL3814838,CCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,960
CHEMBL3814555,CCCCCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],intermediate,1500
CHEMBL3814911,CCCCCCCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,640
CHEMBL3814264,CCCCCCCCCCCCCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],intermediate,1100
CHEMBL3814988,CC(C)CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,690
CHEMBL3815109,CC(C)(C)CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,470
CHEMBL3814496,O=[N+]([O-])c1ccccc1CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,150
CHEMBL239249,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,4900
CHEMBL1182462,OC[C@H](O)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,9000
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,1300
CHEMBL4299399,C[C@@H]1O[C@@H](O[C@H]2[C@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,15200
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,3700
CHEMBL1208974,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,4900
CHEMBL1684162,[O-][C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,9000
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,intermediate,1300
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,15200
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,intermediate,3700
CHEMBL4757019,CCC[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,4800
CHEMBL4744484,CCCCCC[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,1700
CHEMBL4786471,CCCCCCCC[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,1200
CHEMBL4779172,CCCCCCCCCC[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,intermediate,1500
CHEMBL4757822,CCCCCCCC[C@@H](O)[C@H](O)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.CS(=O)(=O)[O-],intermediate,2000
CHEMBL4757984,CCC[C@@H](O)[C@H](O)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.CS(=O)(=O)[O-],intermediate,5000
CHEMBL454551,COc1ccc([C@@H]2N[C@@H](CO)[C@H](O)[C@H]2O)cc1O,intermediate,6700
CHEMBL4783560,OC[C@@H]1N[C@@H](c2ccc(O)cc2)[C@H](O)[C@H]1O,intermediate,9300
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,intermediate,8400
CHEMBL259721,[O-][C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,16000
CHEMBL1208974,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,48000
CHEMBL247666,OCCN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,12000
CHEMBL407337,OCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,11000
CHEMBL406972,OC[C@@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,100000
CHEMBL259905,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,11000
CHEMBL408355,OC[C@H]1NCC[C@@H]1O,inactive,48000
CHEMBL312653,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,intermediate,9800
CHEMBL406973,OC[C@@H]1NC[C@H](O)[C@H]1O,inactive,200000
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,intermediate,8400
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,inactive,10000
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,inactive,10000
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,10000
